position 
"[0.037378385613301895, 0.02075384218568389]"
"[0.03736565017348669, 0.020729256906357997]"
"[0.037352914733671486, 0.020704671627032104]"
"[0.03734017929385628, 0.02068008634770621]"
"[0.037327443854041076, 0.02065550106838032]"
"[0.03731470841422587, 0.020630915789054426]"
"[0.037301972974410666, 0.020606330509728533]"
"[0.03728923753459546, 0.02058174523040264]"
"[0.037276502094780256, 0.020557159951076747]"
"[0.03726376665496505, 0.020532574671750854]"
"[0.037251031215149846, 0.02050798939242496]"
"[0.03723829577533464, 0.02048340411309907]"
"[0.037225560335519436, 0.020458818833773176]"
"[0.03721282489570423, 0.020434233554447283]"
"[0.03720008945588903, 0.02040964827512139]"
"[0.03718735401607382, 0.020385062995795497]"
"[0.03717461857625862, 0.020360477716469604]"
"[0.03716188313644341, 0.02033589243714371]"
"[0.03714914769662821, 0.02031130715781782]"
"[0.037136412256813, 0.020286721878491926]"
"[0.0371236768169978, 0.020262136599166033]"
"[0.03711094137718259, 0.02023755131984014]"
"[0.03709820593736739, 0.020212966040514247]"
"[0.03708547049755218, 0.020188380761188354]"
"[0.03707273505773698, 0.02016379548186246]"
"[0.03705999961792177, 0.02013921020253657]"
"[0.03704726417810657, 0.020114624923210676]"
"[0.03703452873829136, 0.020090039643884783]"
"[0.03702179329847616, 0.02006545436455889]"
"[0.03700905785866095, 0.020040869085232997]"
"[0.03699632241884575, 0.020016283805907104]"
"[0.03698358697903054, 0.01999169852658121]"
"[0.03697085153921534, 0.01996711324725532]"
"[0.03695811609940013, 0.019942527967929426]"
"[0.03694538065958493, 0.019917942688603533]"
"[0.03693264521976972, 0.01989335740927764]"
"[0.03691990977995452, 0.019868772129951747]"
"[0.036907174340139313, 0.019844186850625854]"
"[0.03689443890032411, 0.01981960157129996]"
"[0.036881703460508904, 0.01979501629197407]"
"[0.0368689680206937, 0.019770431012648176]"
"[0.036856232580878494, 0.019745845733322283]"
"[0.03684349714106329, 0.01972126045399639]"
"[0.036830761701248084, 0.019696675174670497]"
"[0.03681802626143288, 0.019672089895344604]"
"[0.036805290821617674, 0.01964750461601871]"
"[0.03679255538180247, 0.01962291933669282]"
"[0.036779819941987264, 0.019598334057366926]"
"[0.03676708450217206, 0.019573748778041033]"
"[0.036754349062356854, 0.01954916349871514]"
"[0.03674161362254165, 0.019524578219389247]"
"[0.036728878182726445, 0.019499992940063354]"
"[0.03671614274291124, 0.01947540766073746]"
"[0.036703407303096035, 0.01945082238141157]"
"[0.03669067186328083, 0.019426237102085676]"
"[0.036677936423465625, 0.019401651822759783]"
"[0.03666520098365042, 0.01937706654343389]"
"[0.036652465543835215, 0.019352481264107997]"
"[0.03663973010402001, 0.019327895984782104]"
"[0.036626994664204805, 0.01930331070545621]"
"[0.0366142592243896, 0.01927872542613032]"
"[0.036601523784574395, 0.019254140146804426]"
"[0.03658878834475919, 0.019229554867478533]"
"[0.036576052904943986, 0.01920496958815264]"
"[0.03656331746512878, 0.019180384308826747]"
"[0.036550582025313576, 0.019155799029500854]"
"[0.03653784658549837, 0.01913121375017496]"
"[0.036525111145683166, 0.01910662847084907]"
"[0.03651237570586796, 0.019082043191523176]"
"[0.036499640266052756, 0.019057457912197283]"
"[0.03648690482623755, 0.01903287263287139]"
"[0.036474169386422346, 0.019008287353545497]"
"[0.03646143394660714, 0.018983702074219604]"
"[0.036448698506791936, 0.01895911679489371]"
"[0.03643596306697673, 0.01893453151556782]"
"[0.03642322762716153, 0.018909946236241926]"
"[0.03641049218734632, 0.018885360956916033]"
"[0.03639775674753112, 0.01886077567759014]"
"[0.03638502130771591, 0.018836190398264247]"
"[0.03637228586790071, 0.018811605118938354]"
"[0.0363595504280855, 0.01878701983961246]"
"[0.0363468149882703, 0.01876243456028657]"
"[0.03633407954845509, 0.018737849280960676]"
"[0.03632134410863989, 0.018713264001634783]"
"[0.03630860866882468, 0.01868867872230889]"
"[0.03629587322900948, 0.018664093442982997]"
"[0.03628313778919427, 0.018639508163657104]"
"[0.03627040234937907, 0.01861492288433121]"
"[0.03625766690956386, 0.01859033760500532]"
"[0.03624493146974866, 0.018565752325679426]"
"[0.03623219602993345, 0.018541167046353533]"
"[0.03621946059011825, 0.01851658176702764]"
"[0.03620672515030304, 0.018491996487701747]"
"[0.03619398971048784, 0.018467411208375854]"
"[0.03618125427067263, 0.01844282592904996]"
"[0.03616851883085743, 0.01841824064972407]"
"[0.03615578339104222, 0.018393655370398176]"
"[0.03614304795122702, 0.018369070091072283]"
"[0.03613031251141181, 0.01834448481174639]"
"[0.03611757707159661, 0.018319899532420497]"
"[0.036104841631781404, 0.018295314253094604]"
"[0.0360921061919662, 0.01827072897376871]"
"[0.036079370752150994, 0.01824614369444282]"
"[0.03606663531233579, 0.018221558415116926]"
"[0.036053899872520584, 0.018196973135791033]"
"[0.03604116443270538, 0.01817238785646514]"
"[0.036028428992890174, 0.018147802577139247]"
"[0.03601569355307497, 0.018123217297813354]"
"[0.036002958113259764, 0.01809863201848746]"
"[0.03599022267344456, 0.01807404673916157]"
"[0.035977487233629354, 0.018049461459835676]"
"[0.03596475179381415, 0.018024876180509783]"
"[0.035952016353998945, 0.01800029090118389]"
"[0.03593928091418374, 0.017975705621857997]"
"[0.035926545474368535, 0.017951120342532104]"
"[0.03591381003455333, 0.01792653506320621]"
"[0.035901074594738125, 0.01790194978388032]"
"[0.03588833915492292, 0.017877364504554426]"
"[0.035875603715107715, 0.017852779225228533]"
"[0.03586286827529251, 0.01782819394590264]"
"[0.035850132835477305, 0.017803608666576747]"
"[0.0358373973956621, 0.017779023387250854]"
"[0.035824661955846895, 0.01775443810792496]"
"[0.03581192651603169, 0.01772985282859907]"
"[0.035799191076216486, 0.017705267549273176]"
"[0.03578645563640128, 0.017680682269947283]"
"[0.035773720196586076, 0.01765609699062139]"
"[0.03576098475677087, 0.017631511711295497]"
"[0.035748249316955666, 0.017606926431969604]"
"[0.03573551387714046, 0.01758234115264371]"
"[0.035722778437325256, 0.01755775587331782]"
"[0.03571004299751005, 0.017533170593991926]"
"[0.035697307557694846, 0.017508585314666033]"
"[0.03568457211787964, 0.01748400003534014]"
"[0.035671836678064436, 0.017459414756014247]"
"[0.03565910123824923, 0.017434829476688354]"
"[0.035646365798434027, 0.01741024419736246]"
"[0.03563363035861882, 0.01738565891803657]"
"[0.03562089491880362, 0.017361073638710676]"
"[0.03560815947898841, 0.017336488359384783]"
"[0.03559542403917321, 0.01731190308005889]"
"[0.035582688599358, 0.017287317800732997]"
